day,entity,product,payment_method,anticipation_method,installments,monthly_tier,amount_transacted,fee_rate,fee_revenue
2025-01-01,PJ,tap,credit,D1Anticipation,12,40001-80000,70546.54,0.0985,6948.83419
2025-01-01,PJ,link,credit,D1Anticipation,12,20001-40000,23593.98,0.1666,3930.757068
2025-01-01,PF,link,credit,D1Anticipation,12,>80000,112639.15,0.1666,18765.682389999998
2025-01-01,PJ,link,credit,D1Anticipation,12,<=20000,13180.05,0.1666,2195.7963299999997
2025-01-01,PF,link,credit,D0/Nitro,12,>80000,111866.73,0.1829,20460.424917
2025-01-01,PJ,tap,credit,D0/Nitro,12,20001-40000,39581.62,0.1879,7437.386398000001
2025-01-01,PJ,tap,credit,D1Anticipation,12,>80000,128761.18,0.0928,11949.037503999998
2025-01-02,PF,tap,debit,D1Anticipation,1,>80000,617282.31,0.0094,5802.453714000001
2025-01-02,PJ,tap,debit,D0/Nitro,1,>80000,285218.04,0.0279,7957.583316
2025-01-02,PJ,tap,debit,D1Anticipation,1,<=20000,13575.74,0.0157,213.13911799999997
2025-01-02,PF,link,credit,D0/Nitro,1,>80000,1076870.77,0.0549,59120.205273
2025-01-02,PJ,pos,debit,D1Anticipation,1,>80000,1460106.3,0.0094,13724.999220000002
2025-01-02,PJ,tap,credit,D0/Nitro,1,<=20000,13830.35,0.0599,828.4379650000001
2025-01-02,PF,pos,debit,D1Anticipation,1,40001-80000,52682.62,0.0099,521.557938
2025-01-02,PJ,pix,pix,Pix,1,>80000,13303542.76,0.0,0.0
2025-01-02,PJ,link,credit,D0/Nitro,1,<=20000,9468.1,0.0549,519.79869
2025-01-02,PJ,tap,debit,D1Anticipation,1,<=20000,3770.99,0.0157,59.204542999999994
2025-01-02,PF,tap,credit,D1Anticipation,1,<=20000,1000.0,0.0344,34.4
2025-01-02,PJ,pix,pix,Pix,1,>80000,2577517.54,0.0,0.0
2025-01-02,PF,pos,credit,D1Anticipation,1,<=20000,8293.9,0.0344,285.31016
2025-01-02,PF,link,credit,D1Anticipation,1,<=20000,11858.05,0.042,498.0381
2025-01-02,PF,pos,debit,D0/Nitro,1,20001-40000,21365.22,0.0279,596.089638
2025-01-02,PJ,link,credit,D0/Nitro,1,<=20000,6319.95,0.0549,346.96525499999996
2025-01-02,PJ,pos,credit,D0/Nitro,1,40001-80000,74197.53,0.0599,4444.432047
2025-01-02,PF,bank_slip,bank_slip,BankSlip,1,>80000,270095.04,0.0,0.0
2025-01-02,PJ,link,credit,D0/Nitro,1,<=20000,4638.11,0.0549,254.63223899999997
2025-01-02,PF,tap,credit,D1Anticipation,1,40001-80000,46576.6,0.0308,1434.55928
2025-01-02,PJ,link,credit,D1Anticipation,1,>80000,132479.33,0.042,5564.1318599999995
2025-01-02,PJ,pos,credit,D1Anticipation,1,>80000,6920634.64,0.0298,206234.912272
2025-01-02,PJ,tap,debit,D0/Nitro,1,<=20000,10188.13,0.0279,284.248827
2025-01-02,PJ,pos,debit,D1Anticipation,1,>80000,3319001.99,0.0094,31198.618706000005
2025-01-02,PF,tap,credit,D0/Nitro,1,>80000,8121643.08,0.0599,486486.420492
2025-01-02,PJ,link,credit,D1Anticipation,1,>80000,89894.77,0.042,3775.5803400000004
2025-01-02,PF,tap,credit,D0/Nitro,1,<=20000,175.0,0.0599,10.4825
2025-01-02,PJ,link,credit,D1Anticipation,1,>80000,718270.73,0.042,30167.37066
2025-01-02,PJ,tap,debit,D1Anticipation,1,20001-40000,33216.97,0.0105,348.778185
2025-01-02,PF,link,credit,D1Anticipation,1,>80000,563693.95,0.042,23675.1459
2025-01-02,PJ,pos,credit,D1Anticipation,1,>80000,2082398.79,0.0298,62055.483942
2025-01-02,PJ,pos,debit,D1Anticipation,1,>80000,2086735.82,0.0094,19615.316708000002
2025-01-02,PJ,pos,credit,D1Anticipation,1,>80000,1495655.72,0.0298,44570.540456
2025-01-02,PJ,pos,debit,D0/Nitro,1,>80000,198741.4,0.0279,5544.8850600000005
2025-01-02,PJ,pos,credit,D0/Nitro,1,20001-40000,29877.07,0.0599,1789.636493
2025-01-02,PF,pix,pix,Pix,1,<=20000,11480.0,0.0,0.0
2025-01-02,PJ,bank_slip,bank_slip,BankSlip,1,>80000,328491.72,0.0,0.0
2025-01-02,PJ,bank_slip,bank_slip,BankSlip,1,<=20000,6704.4,0.0,0.0
2025-01-02,PF,link,credit,D0/Nitro,1,<=20000,150.0,0.0549,8.235
2025-01-02,PJ,tap,credit,D0/Nitro,1,40001-80000,49067.56,0.0599,2939.146844
2025-01-02,PJ,pix,pix,Pix,1,>80000,1698578.07,0.0,0.0
2025-01-02,PJ,pos,debit,D0/Nitro,1,>80000,1746526.58,0.0279,48728.091582
2025-01-02,PJ,tap,credit,D1Anticipation,1,>80000,167817.77,0.0298,5000.969545999999
2025-01-02,PF,tap,credit,D0/Nitro,1,<=20000,4575.61,0.0599,274.07903899999997
2025-01-02,PJ,bank_slip,bank_slip,BankSlip,1,<=20000,1000.0,0.0,0.0
2025-01-02,PF,pos,credit,D0/Nitro,1,<=20000,10971.58,0.0599,657.197642
2025-01-02,PF,pos,credit,D1Anticipation,1,20001-40000,38116.87,0.0318,1212.1164660000002
2025-01-02,PF,pos,credit,D1Anticipation,1,<=20000,532.5,0.0344,18.318
2025-01-02,PJ,tap,credit,D1Anticipation,1,>80000,306909.43,0.0298,9145.901014
2025-01-02,PF,tap,credit,D1Anticipation,1,>80000,4883699.18,0.0298,145534.235564
2025-01-02,PJ,pos,debit,D0/Nitro,1,>80000,93954.6,0.0279,2621.33334
2025-01-02,PJ,link,credit,D1Anticipation,1,40001-80000,58870.59,0.042,2472.56478
2025-01-02,PJ,pos,credit,D0/Nitro,1,>80000,147403.97,0.0599,8829.497803
2025-01-02,PJ,bank_slip,bank_slip,BankSlip,1,<=20000,8495.54,0.0,0.0
2025-01-02,PF,tap,debit,D0/Nitro,1,<=20000,492.87,0.0279,13.751073
2025-01-02,PF,tap,debit,D1Anticipation,1,<=20000,164.31,0.0157,2.5796669999999997
2025-01-02,PF,pos,debit,D1Anticipation,1,<=20000,149.0,0.0157,2.3392999999999997
2025-01-02,PJ,pos,debit,D0/Nitro,1,20001-40000,34293.41,0.0279,956.7861390000002
2025-01-02,PJ,tap,debit,D1Anticipation,1,>80000,244443.56,0.0094,2297.769464
2025-01-02,PJ,tap,credit,D1Anticipation,1,>80000,1467440.83,0.0298,43729.736734000006
2025-01-02,PF,pix,pix,Pix,1,>80000,675781.66,0.0,0.0
2025-01-02,PJ,link,credit,D0/Nitro,1,>80000,336810.27,0.0549,18490.883823
2025-01-02,PJ,pos,credit,D0/Nitro,1,>80000,1169380.9,0.0599,70045.91591
2025-01-02,PJ,pos,credit,D1Anticipation,1,>80000,1219668.7,0.0298,36346.12726
2025-01-02,PJ,pix,pix,Pix,1,>80000,1254163.93,0.0,0.0
2025-01-02,PF,tap,credit,D1Anticipation,1,20001-40000,23035.5,0.0318,732.5289
2025-01-02,PF,pix,pix,Pix,1,<=20000,536.0,0.0,0.0
2025-01-02,PJ,tap,debit,D0/Nitro,1,<=20000,420.73,0.0279,11.738367
2025-01-02,PJ,tap,credit,D0/Nitro,1,>80000,903056.26,0.0599,54093.069974000005
2025-01-02,PJ,tap,credit,D1Anticipation,1,>80000,220718.73,0.0298,6577.418154
2025-01-02,PF,tap,debit,D0/Nitro,1,>80000,2477907.86,0.0279,69133.629294
2025-01-02,PJ,pos,debit,D1Anticipation,1,>80000,9250673.78,0.0094,86956.333532
2025-01-02,PJ,pos,credit,D1Anticipation,2,>80000,647202.74,0.0425,27506.11645
2025-01-02,PF,pos,credit,D1Anticipation,2,20001-40000,21111.38,0.0453,956.3455140000001
2025-01-02,PJ,pos,credit,D0/Nitro,2,<=20000,2117.5,0.1139,241.18325000000002
2025-01-02,PJ,pos,credit,D0/Nitro,2,>80000,265737.97,0.1139,30267.554782999996
2025-01-02,PF,tap,credit,D1Anticipation,2,<=20000,380.44,0.0557,21.190508
2025-01-02,PF,tap,credit,D0/Nitro,2,<=20000,1202.84,0.1139,137.003476
2025-01-02,PJ,tap,credit,D1Anticipation,2,20001-40000,27852.5,0.0453,1261.71825
2025-01-02,PJ,link,credit,D1Anticipation,2,>80000,90623.0,0.0609,5518.9407
2025-01-02,PJ,tap,credit,D0/Nitro,2,<=20000,1779.98,0.1139,202.739722
2025-01-02,PJ,tap,credit,D0/Nitro,2,>80000,200936.04,0.1139,22886.614956
2025-01-02,PJ,link,credit,D0/Nitro,2,<=20000,7387.63,0.1089,804.512907
2025-01-02,PF,pos,credit,D0/Nitro,2,<=20000,1803.24,0.1139,205.389036
2025-01-02,PF,link,credit,D1Anticipation,2,<=20000,4365.89,0.0609,265.88270100000005
2025-01-02,PF,tap,credit,D0/Nitro,2,>80000,1345069.25,0.1139,153203.387575
2025-01-02,PJ,link,credit,D0/Nitro,2,>80000,158297.03,0.1089,17238.546566999998
2025-01-02,PJ,link,credit,D1Anticipation,2,40001-80000,49704.35,0.0609,3026.994915
2025-01-02,PJ,pos,credit,D1Anticipation,2,>80000,2348140.92,0.0425,99795.9891
2025-01-02,PJ,tap,credit,D0/Nitro,2,<=20000,12936.24,0.1139,1473.437736
2025-01-02,PJ,link,credit,D0/Nitro,2,<=20000,6291.29,0.1089,685.121481
2025-01-02,PJ,pos,credit,D0/Nitro,2,20001-40000,39744.6,0.1139,4526.90994
2025-01-02,PJ,pos,credit,D0/Nitro,2,<=20000,10169.7,0.1139,1158.3288300000002
2025-01-02,PJ,tap,credit,D1Anticipation,2,>80000,471486.74,0.0425,20038.18645
2025-01-02,PF,tap,credit,D1Anticipation,2,>80000,1240999.22,0.0425,52742.466850000004
2025-01-02,PJ,link,credit,D1Anticipation,2,>80000,552809.41,0.0609,33666.093069
2025-01-02,PF,tap,credit,D1Anticipation,2,<=20000,11344.27,0.0557,631.875839
2025-01-02,PJ,tap,credit,D1Anticipation,2,20001-40000,32403.71,0.0453,1467.8880629999999
2025-01-02,PF,link,credit,D1Anticipation,2,<=20000,265.34,0.0609,16.159205999999998
2025-01-02,PJ,link,credit,D0/Nitro,2,<=20000,10477.59,0.1089,1141.0095509999999
2025-01-02,PF,tap,credit,D0/Nitro,2,<=20000,100.0,0.1139,11.39
2025-01-02,PF,link,credit,D0/Nitro,2,>80000,460656.83,0.1089,50165.528787
2025-01-02,PJ,link,credit,D1Anticipation,2,<=20000,15566.31,0.0609,947.988279
2025-01-02,PJ,pos,credit,D1Anticipation,2,>80000,255922.87,0.0425,10876.721975
2025-01-02,PJ,tap,credit,D1Anticipation,2,<=20000,5270.19,0.0557,293.549583
2025-01-02,PF,link,credit,D1Anticipation,2,>80000,425491.49,0.0609,25912.431741
2025-01-02,PJ,pos,credit,D1Anticipation,2,>80000,455216.07,0.0425,19346.682975000003
2025-01-02,PF,link,credit,D0/Nitro,3,>80000,492012.33,0.1199,58992.278367000006
2025-01-02,PF,link,credit,D1Anticipation,3,>80000,661961.28,0.0701,46403.485728
2025-01-02,PF,link,credit,D1Anticipation,3,<=20000,861.67,0.0701,60.40306699999999
2025-01-02,PJ,link,credit,D0/Nitro,3,20001-40000,21557.87,0.1199,2584.788613
2025-01-02,PF,tap,credit,D0/Nitro,3,>80000,1128893.15,0.1249,140998.75443499998
2025-01-02,PJ,tap,credit,D1Anticipation,3,40001-80000,40714.25,0.0495,2015.355375
2025-01-02,PF,tap,credit,D1Anticipation,3,<=20000,5100.0,0.063,321.3
2025-01-02,PJ,link,credit,D0/Nitro,3,<=20000,1724.54,0.1199,206.772346
2025-01-02,PJ,link,credit,D0/Nitro,3,<=20000,11311.83,0.1199,1356.288417
2025-01-02,PF,tap,credit,D1Anticipation,3,<=20000,2637.13,0.063,166.13919
2025-01-02,PJ,pos,credit,D1Anticipation,3,>80000,2619597.42,0.0477,124954.796934
2025-01-02,PJ,link,credit,D1Anticipation,3,>80000,109975.78,0.0701,7709.302177999999
2025-01-02,PJ,pos,credit,D1Anticipation,3,>80000,796123.16,0.0477,37975.074732
2025-01-02,PJ,tap,credit,D1Anticipation,3,>80000,572545.7,0.0477,27310.429889999996
2025-01-02,PJ,link,credit,D1Anticipation,3,>80000,208362.62,0.0701,14606.219662
2025-01-02,PJ,pos,credit,D0/Nitro,3,<=20000,19733.28,0.1249,2464.686672
2025-01-02,PF,link,credit,D0/Nitro,3,<=20000,227.25,0.1199,27.247275000000002
2025-01-02,PJ,tap,credit,D0/Nitro,3,<=20000,3435.46,0.1249,429.088954
2025-01-02,PJ,link,credit,D1Anticipation,3,>80000,1027782.32,0.0701,72047.54063199999
2025-01-02,PJ,tap,credit,D0/Nitro,3,<=20000,8908.55,0.1249,1112.6778949999998
2025-01-02,PJ,link,credit,D1Anticipation,3,40001-80000,76853.28,0.0701,5387.414927999999
2025-01-02,PJ,tap,credit,D1Anticipation,3,<=20000,249.0,0.063,15.687
2025-01-02,PF,pos,credit,D0/Nitro,3,<=20000,5336.88,0.1249,666.576312
2025-01-02,PJ,pos,credit,D0/Nitro,3,<=20000,16159.08,0.1249,2018.269092
2025-01-02,PJ,pos,credit,D1Anticipation,3,>80000,368625.16,0.0477,17583.420132
2025-01-02,PF,tap,credit,D1Anticipation,3,>80000,1516187.64,0.0477,72322.150428
2025-01-02,PJ,tap,credit,D1Anticipation,3,20001-40000,30327.36,0.0514,1558.8263040000002
2025-01-02,PF,link,credit,D1Anticipation,3,<=20000,600.0,0.0701,42.059999999999995
2025-01-02,PF,pos,credit,D1Anticipation,3,<=20000,18023.75,0.063,1135.49625
2025-01-02,PJ,pos,credit,D1Anticipation,3,>80000,504008.28,0.0477,24041.194956
2025-01-02,PJ,pos,credit,D0/Nitro,3,<=20000,1002.08,0.1249,125.159792
2025-01-02,PJ,link,credit,D0/Nitro,3,>80000,187710.13,0.1199,22506.444587
2025-01-02,PJ,pos,credit,D0/Nitro,3,>80000,230613.13,0.1249,28803.579937
2025-01-02,PJ,tap,credit,D0/Nitro,3,>80000,186289.01,0.1249,23267.497349
2025-01-02,PJ,tap,credit,D1Anticipation,4,<=20000,7723.08,0.0703,542.9325240000001
2025-01-02,PJ,pos,credit,D1Anticipation,4,>80000,1765409.26,0.0528,93213.608928
2025-01-02,PJ,link,credit,D1Anticipation,4,>80000,89961.24,0.0791,7115.934084
2025-01-02,PJ,pos,credit,D0/Nitro,4,<=20000,18503.96,0.1309,2422.1683639999997
2025-01-02,PF,link,credit,D1Anticipation,4,<=20000,225.5,0.0791,17.83705
2025-01-02,PJ,link,credit,D0/Nitro,4,>80000,180252.0,0.1259,22693.7268
2025-01-02,PJ,link,credit,D0/Nitro,4,<=20000,16182.5,0.1259,2037.3767500000001
2025-01-02,PJ,pos,credit,D1Anticipation,4,>80000,657557.83,0.0528,34719.053424
2025-01-02,PJ,pos,credit,D0/Nitro,4,>80000,132864.36,0.1309,17391.944723999997
2025-01-02,PJ,tap,credit,D0/Nitro,4,>80000,138174.17,0.1309,18086.998853
2025-01-02,PJ,tap,credit,D0/Nitro,4,<=20000,1100.0,0.1309,143.98999999999998
2025-01-02,PJ,pos,credit,D0/Nitro,4,<=20000,2638.42,0.1309,345.369178
2025-01-02,PF,link,credit,D0/Nitro,4,>80000,390357.7,0.1259,49146.03443000001
2025-01-02,PJ,link,credit,D1Anticipation,4,>80000,98462.96,0.0791,7788.420136000001
2025-01-02,PJ,pos,credit,D1Anticipation,4,>80000,334803.71,0.0528,17677.635888
2025-01-02,PJ,link,credit,D0/Nitro,4,<=20000,10529.0,0.1259,1325.6011
2025-01-02,PF,pos,credit,D1Anticipation,4,<=20000,14976.54,0.0703,1052.850762
2025-01-02,PJ,tap,credit,D1Anticipation,4,40001-80000,43220.0,0.0551,2381.422
2025-01-02,PF,pos,credit,D0/Nitro,4,<=20000,2177.8,0.1309,285.07402
2025-01-02,PJ,link,credit,D1Anticipation,4,40001-80000,64899.51,0.0791,5133.551241
2025-01-02,PF,link,credit,D1Anticipation,4,<=20000,2000.0,0.0791,158.20000000000002
2025-01-02,PF,tap,credit,D1Anticipation,4,<=20000,259.6,0.0703,18.24988
2025-01-02,PF,tap,credit,D1Anticipation,4,<=20000,11258.04,0.0703,791.4402120000001
2025-01-02,PF,tap,credit,D0/Nitro,4,>80000,984332.57,0.1309,128849.13341299999
2025-01-02,PJ,link,credit,D1Anticipation,4,>80000,683259.72,0.0791,54045.843852
2025-01-02,PF,tap,credit,D1Anticipation,4,>80000,1472542.76,0.0528,77750.257728
2025-01-02,PJ,pos,credit,D1Anticipation,4,>80000,369566.17,0.0528,19513.093775999998
2025-01-02,PJ,tap,credit,D1Anticipation,4,40001-80000,70794.6,0.0551,3900.7824600000004
2025-01-02,PJ,link,credit,D0/Nitro,4,<=20000,12839.16,0.1259,1616.450244
2025-01-02,PJ,tap,credit,D1Anticipation,4,>80000,597096.21,0.0528,31526.679888
2025-01-02,PF,link,credit,D1Anticipation,4,>80000,420729.92,0.0791,33279.736672
2025-01-02,PJ,tap,credit,D0/Nitro,4,<=20000,3158.07,0.1309,413.391363
2025-01-02,PF,tap,credit,D0/Nitro,5,>80000,875273.08,0.1379,120700.15773199999
2025-01-02,PJ,link,credit,D0/Nitro,5,<=20000,1705.9,0.1329,226.71411
2025-01-02,PJ,pos,credit,D1Anticipation,5,>80000,235302.26,0.0579,13624.000854
2025-01-02,PJ,pos,credit,D0/Nitro,5,<=20000,978.0,0.1379,134.8662
2025-01-02,PJ,link,credit,D0/Nitro,5,>80000,130406.05,0.1329,17330.964045
2025-01-02,PJ,pos,credit,D0/Nitro,5,>80000,121556.11,0.1379,16762.587569
2025-01-02,PJ,pos,credit,D0/Nitro,5,<=20000,2407.69,0.1379,332.020451
2025-01-02,PJ,tap,credit,D1Anticipation,5,20001-40000,23617.29,0.0635,1499.697915
2025-01-02,PF,link,credit,D0/Nitro,5,>80000,293602.3,0.1329,39019.74567
2025-01-02,PJ,tap,credit,D1Anticipation,5,20001-40000,36548.97,0.0635,2320.859595
2025-01-02,PJ,link,credit,D1Anticipation,5,40001-80000,56345.92,0.088,4958.44096
2025-01-02,PJ,pos,credit,D1Anticipation,5,>80000,1621466.09,0.0579,93882.88661100001
2025-01-02,PF,tap,credit,D1Anticipation,5,<=20000,1915.92,0.0774,148.292208
2025-01-02,PF,pos,credit,D1Anticipation,5,<=20000,2840.0,0.0774,219.816
2025-01-02,PJ,link,credit,D1Anticipation,5,>80000,491690.77,0.088,43268.78776
2025-01-02,PJ,pos,credit,D0/Nitro,5,<=20000,6781.06,0.1379,935.1081740000001
2025-01-02,PF,link,credit,D1Anticipation,5,>80000,385835.8,0.088,33953.5504
2025-01-02,PJ,pos,credit,D1Anticipation,5,>80000,421284.85,0.0579,24392.392815
2025-01-02,PJ,tap,credit,D0/Nitro,5,<=20000,9219.82,0.1379,1271.413178
2025-01-02,PF,pos,credit,D0/Nitro,5,<=20000,5401.84,0.1379,744.913736
2025-01-02,PJ,tap,credit,D1Anticipation,5,<=20000,7122.5,0.0774,551.2814999999999
2025-01-02,PF,tap,credit,D1Anticipation,5,>80000,1433827.76,0.0579,83018.627304
2025-01-02,PJ,link,credit,D0/Nitro,5,<=20000,2695.95,0.1329,358.29175499999997
2025-01-02,PJ,pos,credit,D1Anticipation,5,>80000,151078.85,0.0579,8747.465415
2025-01-02,PF,pos,credit,D1Anticipation,5,<=20000,12947.1,0.0774,1002.10554
2025-01-02,PJ,tap,credit,D0/Nitro,5,>80000,155556.4,0.1379,21451.22756
2025-01-02,PJ,link,credit,D1Anticipation,5,40001-80000,46192.31,0.088,4064.9232799999995
2025-01-02,PJ,tap,credit,D1Anticipation,5,>80000,398179.14,0.0579,23054.572206
2025-01-02,PJ,link,credit,D1Anticipation,5,>80000,127725.17,0.088,11239.81496
2025-01-02,PF,tap,credit,D1Anticipation,6,>80000,1264445.11,0.0629,79533.597419
2025-01-02,PJ,tap,credit,D0/Nitro,6,>80000,102936.13,0.1449,14915.445237
2025-01-02,PJ,link,credit,D1Anticipation,6,>80000,128542.72,0.0967,12430.081024
2025-01-02,PJ,pos,credit,D1Anticipation,6,>80000,279601.67,0.0629,17586.945043
2025-01-02,PF,tap,credit,D1Anticipation,6,<=20000,14000.0,0.0845,1183.0
2025-01-02,PJ,pos,credit,D0/Nitro,6,>80000,107437.74,0.1449,15567.728526
2025-01-02,PJ,link,credit,D0/Nitro,6,<=20000,450.0,0.1399,62.955
2025-01-02,PJ,pos,credit,D0/Nitro,6,<=20000,2400.0,0.1449,347.76
2025-01-02,PJ,pos,credit,D1Anticipation,6,>80000,1471928.35,0.0629,92584.293215
2025-01-02,PJ,link,credit,D1Anticipation,6,40001-80000,76920.6,0.0967,7438.22202
2025-01-02,PJ,pos,credit,D0/Nitro,6,<=20000,13230.16,0.1449,1917.050184
2025-01-02,PJ,link,credit,D0/Nitro,6,>80000,107522.4,0.1399,15042.383759999999
2025-01-02,PF,link,credit,D1Anticipation,6,>80000,454515.44,0.0967,43951.643048
2025-01-02,PJ,pos,credit,D1Anticipation,6,>80000,472993.58,0.0629,29751.296182
2025-01-02,PF,link,credit,D0/Nitro,6,>80000,281729.25,0.1399,39413.922075
2025-01-02,PJ,tap,credit,D0/Nitro,6,<=20000,900.0,0.1449,130.41
2025-01-02,PJ,tap,credit,D1Anticipation,6,>80000,148328.64,0.0629,9329.871456
2025-01-02,PJ,pos,credit,D1Anticipation,6,>80000,317220.86,0.0629,19953.192093999998
2025-01-02,PJ,link,credit,D1Anticipation,6,>80000,676963.04,0.0967,65462.325968
2025-01-02,PJ,tap,credit,D1Anticipation,6,40001-80000,59320.2,0.0662,3926.9972399999997
2025-01-02,PJ,link,credit,D0/Nitro,6,<=20000,4989.58,0.1399,698.042242
2025-01-02,PF,tap,credit,D0/Nitro,6,>80000,669057.23,0.1449,96946.392627
2025-01-02,PJ,link,credit,D1Anticipation,6,>80000,107956.05,0.0967,10439.350035
2025-01-02,PF,pos,credit,D1Anticipation,6,<=20000,14758.97,0.0845,1247.132965
2025-01-02,PJ,tap,credit,D1Anticipation,6,40001-80000,41589.56,0.0662,2753.2288719999997
2025-01-02,PJ,link,credit,D0/Nitro,6,20001-40000,26777.11,0.1399,3746.117689
2025-01-02,PJ,tap,credit,D1Anticipation,6,>80000,593707.1,0.0629,37344.176589999995
2025-01-02,PJ,pos,credit,D0/Nitro,6,<=20000,4678.8,0.1449,677.95812
2025-01-02,PF,pos,credit,D0/Nitro,6,<=20000,300.0,0.1449,43.47
2025-01-02,PJ,pos,credit,D1Anticipation,7,40001-80000,44609.57,0.0717,3198.5061689999998
2025-01-02,PF,link,credit,D1Anticipation,7,40001-80000,68835.29,0.1259,8666.363011
2025-01-02,PJ,tap,credit,D1Anticipation,7,40001-80000,70000.0,0.0717,5019.0
2025-01-02,PJ,link,credit,D1Anticipation,7,<=20000,15329.74,0.1259,1930.0142660000001
2025-01-02,PJ,pos,credit,D0/Nitro,7,<=20000,274.8,0.1549,42.566520000000004
2025-01-02,PF,pos,credit,D0/Nitro,7,<=20000,473.32,0.1549,73.317268
2025-01-02,PF,link,credit,D0/Nitro,7,>80000,86332.21,0.1499,12941.198279000002
2025-01-02,PJ,link,credit,D1Anticipation,7,40001-80000,79760.07,0.1259,10041.792813000002
2025-01-02,PJ,pos,credit,D1Anticipation,7,>80000,335119.18,0.0681,22821.616157999997
2025-01-02,PF,pos,credit,D1Anticipation,7,<=20000,6546.96,0.0916,599.701536
2025-01-02,PJ,link,credit,D0/Nitro,7,<=20000,19608.13,0.1499,2939.2586870000005
2025-01-02,PJ,tap,credit,D1Anticipation,7,>80000,168008.03,0.0681,11441.346843
2025-01-02,PJ,link,credit,D1Anticipation,7,<=20000,9624.23,0.1259,1211.6905570000001
2025-01-02,PF,tap,credit,D1Anticipation,7,>80000,492105.73,0.0681,33512.40021299999
2025-01-02,PJ,tap,credit,D0/Nitro,7,<=20000,17203.03,0.1549,2664.749347
2025-01-02,PJ,pos,credit,D1Anticipation,7,>80000,94530.37,0.0681,6437.518196999999
2025-01-02,PJ,link,credit,D1Anticipation,7,<=20000,1380.5,0.1259,173.80495000000002
2025-01-02,PJ,tap,credit,D1Anticipation,7,<=20000,10357.16,0.0916,948.715856
2025-01-02,PJ,pos,credit,D0/Nitro,7,<=20000,18577.63,0.1549,2877.674887
2025-01-02,PJ,pos,credit,D1Anticipation,7,20001-40000,38436.94,0.0754,2898.145276
2025-01-02,PJ,link,credit,D0/Nitro,7,<=20000,757.31,0.1499,113.520769
2025-01-02,PF,tap,credit,D0/Nitro,7,>80000,272197.15,0.1549,42163.33853500001
2025-01-02,PF,pos,credit,D1Anticipation,7,<=20000,826.84,0.0916,75.738544
2025-01-02,PJ,tap,credit,D1Anticipation,7,<=20000,9335.57,0.0916,855.138212
2025-01-02,PJ,link,credit,D0/Nitro,7,<=20000,5289.0,0.1499,792.8211
2025-01-02,PF,tap,credit,D0/Nitro,8,>80000,380164.12,0.1609,61168.406908
2025-01-02,PF,link,credit,D1Anticipation,8,>80000,90238.53,0.1342,12110.010726
2025-01-02,PJ,link,credit,D0/Nitro,8,<=20000,993.81,0.1559,154.934979
2025-01-02,PJ,tap,credit,D1Anticipation,8,<=20000,13380.2,0.0986,1319.28772
2025-01-02,PF,pos,credit,D0/Nitro,8,<=20000,350.0,0.1609,56.315
2025-01-02,PF,link,credit,D0/Nitro,8,>80000,123680.96,0.1559,19281.861664000004
2025-01-02,PJ,link,credit,D1Anticipation,8,>80000,140468.9,0.1342,18850.92638
2025-01-02,PJ,pos,credit,D0/Nitro,8,<=20000,2615.0,0.1609,420.7535
2025-01-02,PJ,link,credit,D0/Nitro,8,<=20000,3000.0,0.1559,467.70000000000005
2025-01-02,PJ,link,credit,D1Anticipation,8,<=20000,4430.59,0.1342,594.585178
2025-01-02,PJ,link,credit,D1Anticipation,8,<=20000,3451.0,0.1342,463.12420000000003
2025-01-02,PJ,pos,credit,D0/Nitro,8,<=20000,8580.0,0.1609,1380.522
2025-01-02,PF,pos,credit,D1Anticipation,8,<=20000,3246.11,0.0986,320.066446
2025-01-02,PJ,tap,credit,D1Anticipation,8,40001-80000,75963.97,0.0772,5864.418484000001
2025-01-02,PJ,link,credit,D0/Nitro,8,40001-80000,53125.8,0.1559,8282.312220000002
2025-01-02,PJ,pos,credit,D0/Nitro,8,<=20000,2335.0,0.1609,375.70149999999995
2025-01-02,PJ,tap,credit,D1Anticipation,8,20001-40000,20651.54,0.0812,1676.9050479999999
2025-01-02,PJ,tap,credit,D0/Nitro,8,40001-80000,57695.32,0.1609,9283.176988
2025-01-02,PJ,pos,credit,D1Anticipation,8,>80000,146098.94,0.0729,10650.612726000001
2025-01-02,PJ,pos,credit,D0/Nitro,8,20001-40000,38270.59,0.1609,6157.737930999999
2025-01-02,PF,tap,credit,D1Anticipation,8,>80000,860769.53,0.0729,62750.09873700001
2025-01-02,PJ,pos,credit,D1Anticipation,8,>80000,697982.52,0.0729,50882.925708
2025-01-02,PF,tap,credit,D1Anticipation,8,<=20000,13750.0,0.0986,1355.75
2025-01-02,PJ,tap,credit,D0/Nitro,8,<=20000,6950.0,0.1609,1118.2549999999999
2025-01-02,PJ,pos,credit,D1Anticipation,8,>80000,106946.22,0.0729,7796.379438000001
2025-01-02,PJ,pos,credit,D1Anticipation,8,>80000,105162.38,0.0729,7666.337502000001
2025-01-02,PJ,link,credit,D1Anticipation,8,20001-40000,24347.58,0.1342,3267.4452360000005
2025-01-02,PJ,tap,credit,D1Anticipation,8,>80000,312737.18,0.0729,22798.540422000002
2025-01-02,PJ,pos,credit,D1Anticipation,9,>80000,174255.25,0.0781,13609.335025
2025-01-02,PJ,tap,credit,D1Anticipation,9,<=20000,10131.57,0.1055,1068.880635
2025-01-02,PJ,link,credit,D1Anticipation,9,<=20000,6044.63,0.1425,861.3597749999999
